UID_SATCOM,OEM,Model,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Q_9,Q_10,Q_11,SATCOM,ANTENNA,RADOME,ROUTER,PBX,CabinVoice@STRINGS,CockpitVoiceData@STRINGS,HighSpeedData@STRINGS,Performance@STRINGS,Coverage@STRINGS
S_Scenario_374,Embraer,Legacy 600/650,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_375,Embraer,Lineage 1000,Y,Y,N/A,N/A,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_376,Embraer,Lineage 1000,Y,Y,N/A,N/A,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_377,Embraer,Lineage 1000,Y,Y,N/A,N/A,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_378,Embraer,Lineage 1000,Y,Y,N/A,N/A,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_379,Embraer,Lineage 1000,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200IG_brochure_st,S_AMT-1800_Included_st,S_NA_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_330kbps_st,S_Worldwide_st
S_Scenario_380,Embraer,Lineage 1000,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_N_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_381,Embraer,Lineage 1000,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_382,Gulfstream,Gulfstream G150,Y,Y,N/A,N/A,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_383,Gulfstream,Gulfstream G150,Y,Y,N/A,N/A,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_384,Gulfstream,Gulfstream G150,Y,Y,N/A,N/A,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_385,Gulfstream,Gulfstream G150,Y,Y,N/A,N/A,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_386,Gulfstream,Gulfstream G150,Y,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200IG_brochure_st,S_AMT-1800_Included_st,S_NA_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_330kbps_st,S_Worldwide_st
S_Scenario_387,Gulfstream,Gulfstream G150,Y,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200LG_brochure_st,S_Included_st,S_NA_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_200kbps_st,S_Regional_st
S_Scenario_388,Gulfstream,Gulfstream G150,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_N_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_389,Gulfstream,Gulfstream G150,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_390,Gulfstream,Gulfstream G200,Y,Y,N/A,N/A,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_391,Gulfstream,Gulfstream G200,Y,Y,N/A,N/A,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_392,Gulfstream,Gulfstream G200,Y,Y,N/A,N/A,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_393,Gulfstream,Gulfstream G200,Y,Y,N/A,N/A,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-3800_st,S_NA_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_394,Gulfstream,Gulfstream G200,Y,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200IG_brochure_st,S_AMT-1800_Included_st,S_NA_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_330kbps_st,S_Worldwide_st
S_Scenario_395,Gulfstream,Gulfstream G200,Y,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200LG_brochure_st,S_Included_st,S_NA_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_200kbps_st,S_Regional_st
S_Scenario_396,Gulfstream,Gulfstream G200,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_N_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_397,Gulfstream,Gulfstream G200,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_398,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821F,N/A,Other,S_HD-710_Combined01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_399,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_400,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Combined01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_401,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_402,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_403,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_404,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821F,N/A,Other,S_HD-710_Combined02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_405,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_406,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Combined02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_407,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_408,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_409,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_410,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821F,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_411,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_412,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_413,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_414,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_415,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_416,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821F,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_417,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_418,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_419,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_420,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_421,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_422,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_423,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_424,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_425,Gulfstream,Gulfstream G350/Gulfstream G450,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_426,Gulfstream,Gulfstream G350/Gulfstream G450,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200HG_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_427,Gulfstream,Gulfstream G350/Gulfstream G450,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_Y_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_428,Gulfstream,Gulfstream G350/Gulfstream G450,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_429,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821G,N/A,Other,S_HD-710_Combined01_st,S_AMT-700G-04_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_430,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821G,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700G-04_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_431,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821D,N/A,Other,S_HD-710_Combined01_st,S_AMT-700G-02_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_432,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821D,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700G-02_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_433,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_434,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_435,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821G,N/A,Other,S_HD-710_Combined02_st,S_AMT-700G-04_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_436,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821G,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700G-04_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_437,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821D,N/A,Other,S_HD-710_Combined02_st,S_AMT-700G-02_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_438,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821D,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700G-02_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_439,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_440,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_441,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821G,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700G-04_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_442,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821G,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700G-04_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_443,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821D,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700G-02_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_444,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821D,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700G-02_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_445,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_446,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_447,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821G,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700G-04_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_448,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821G,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700G-04_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
